column_name,column_label,spss_file
q134,"M15_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się przeciętne miesięczne dochody NETTO przypadające na jedną osobę w Pana(i) gospodarstwie domowy...",CBOS_233_10_2009.sav
q147,Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_318_11_2016.sav
q150,A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_318_11_2016.sav
q151,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_318_11_2016.sav
q154,A czy mógłby(mogłaby) Pan(i) podać przybliżone PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE?,CBOS_318_11_2016.sav
q152,Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_316_09_2016.sav
q155,A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_316_09_2016.sav
q156,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_316_09_2016.sav
q159,A czy mógłby(mogłaby) Pan(i) podać przybliżone PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE?,CBOS_316_09_2016.sav
q23,"Czy dochody i materialny poziom życia Pana(i) i Pana(i) rodziny są obecnie lepsze czy gorsze...  - niż 10 lat temu, pod koniec lat 80-tych?",CBOS_110_07_1999.sav
q24,Czy dochody i materialny poziom życia Pana(i) i Pana(i) rodziny są obecnie lepsze czy gorsze...  - niż 5 lat temu?,CBOS_110_07_1999.sav
q25,Czy dochody i materialny poziom życia Pana(i) i Pana(i) rodziny są obecnie lepsze czy gorsze...  - niż 2 lata temu?,CBOS_110_07_1999.sav
q26,Czy dochody i materialny poziom życia Pana(i) i Pana(i) rodziny są obecnie lepsze czy gorsze...  - niż rok temu?,CBOS_110_07_1999.sav
q27,"Myśląc nie o sobie, lecz o całym społeczeństwie, czy sądzi Pan(i), że dochody i materialny poziom życia większości Polaków są obecnie lepsze czy gorsze ...  - niż 10 lat temu, pod koniec lat 80-tych?",CBOS_110_07_1999.sav
q28,"Myśląc nie o sobie, lecz o całym społeczeństwie, czy sądzi Pan(i), że dochody i materialny poziom życia większości Polaków są obecnie lepsze czy gorsze ...  - niż 5 lat temu?",CBOS_110_07_1999.sav
q29,"Myśląc nie o sobie, lecz o całym społeczeństwie, czy sądzi Pan(i), że dochody i materialny poziom życia większości Polaków są obecnie lepsze czy gorsze ...  - niż 2 lata temu?",CBOS_110_07_1999.sav
q30,"Myśląc nie o sobie, lecz o całym społeczeństwie, czy sądzi Pan(i), że dochody i materialny poziom życia większości Polaków są obecnie lepsze czy gorsze ...  - niż rok temu?",CBOS_110_07_1999.sav
q119,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Pieczywo,CBOS_173_10_2004.sav
q120,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Makaron, mąka, kasza i inne wyroby mączne",CBOS_173_10_2004.sav
q121,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Mięso i wędliny,CBOS_173_10_2004.sav
q122,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Nabiał (mleko, masło, sery, jajka)",CBOS_173_10_2004.sav
q123,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Cukier i wyroby cukiernicze,CBOS_173_10_2004.sav
q124,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Tłuszcze roślinne (np. margaryna, olej)",CBOS_173_10_2004.sav
q125,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Świeże warzywa i owoce,CBOS_173_10_2004.sav
q126,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Przetwory warzywne i owocowe,CBOS_173_10_2004.sav
q127,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Napoje alkoholowe (wódka, wino, piwo)",CBOS_173_10_2004.sav
q128,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Kawa i herbata,CBOS_173_10_2004.sav
q129,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Benzyna lub olej napędowy,CBOS_173_10_2004.sav
q130,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Środki higieny,CBOS_173_10_2004.sav
q131,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Lekarstwa,CBOS_173_10_2004.sav
q132,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Gazety, czasopisma, książki",CBOS_173_10_2004.sav
q133,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku niż kupowany poprzednio? - Papierosy,CBOS_173_10_2004.sav
q55i2,"Gdzie przede wszystkim, Pana(i) zdaniem, rząd powinien starać się uzyskać pieniądze na pomoc dla osób dotkniętych skutkami powodzi? - Zaciągając kredyt zagraniczny",CBOS_241_06_2010.sav
q39i6,"Ostatnio dużo mówi się o stanie budżetu państwa. Skąd, Pana(i) zdaniem, budżet państwa uzyskuje najwięcej pieniędzy? - Dochody jednostek budżetowych",CBOS_243_08_2010.sav
q86,"LM6P. Czy uważa Pan(i), że obecnie dochody Pana(i) rodziny w porównaniu z przeciętnymi dochodami rodzin w Polsce są:",CBOS_243_08_2010.sav
q131,"55C. Czy w poprzednim miesiącu, tzn. w kwietniu, Pan(i) i Pana(i) gospodarstwo domowe było zmuszone, czy też nie, ze względu na sytuację finansową - sięgać do oszczędności gotówkowych",CBOS_35_05_1993.sav
q137,56. Czy w ciągu ostatniego roku miał(a) Pan(i) jakieś trudności w uiszczaniu opłat za: ... : - mieszkanie/dom,CBOS_35_05_1993.sav
P22_9,Czy w minionym roku zaciągnął Pan(i) kredyt lub pożyczkę w banku lub innej instytucji finansowej,CBOS_212_01_2008.sav
M18,Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz,CBOS_212_01_2008.sav
q109,W jaki sposób rozliczał(a) Pan(i) swoje dochody osobiste za rok 2009?,CBOS_240_05_2010.sav
q172,"M14_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",CBOS_240_05_2010.sav
q175,"M16_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM.",CBOS_240_05_2010.sav
P32_10,"A czy, niezależnie od swojej obecnej sytuacji finansowej, stara się Pan(i) na co dzień oszczędzać w ten sposób, że: 10) sam(a) wykonuje Pan(i) drobne naprawy w domu, remontuje mieszkanie, dom itp.",CBOS_201_02_2007.sav
P38,"Czy Pana(i) gospodarstwo domowe ma jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby?",CBOS_201_02_2007.sav
P39,"Jaka jest w przybliżeniu łączna wartość posiadanych przez Pana(i) gospodarstwo domowe oszczędności lub zasobów materialnych, które można spieniężyć w razie potrzeby? Proszę podać w przybliżeniu kwotę w złotych.",CBOS_201_02_2007.sav
q73,"Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe do...",CBOS_220_09_2008.sav.sav
q25,"Czy ma Pan(i) jakieś oszczędności osobiste lub wspólne z innymi członkami Pana(i) gospodarstwa domowego w formie pieniędzy lub bonów, lokat bankowych, akcji lub obligacji itp.?",CBOS_117_02_2000.sav
q26,Czy w ciągu ostatnich 30 dni oszczędności te zwiększyły się czy zmniejszyły?,CBOS_117_02_2000.sav
L11q60,22.11. Czy w minionym roku zaciągnął(ęła) Pan(i) kredyt lub pożyczkę w banku lub innej instytucji finansowej?,CBOS_308_01_2016.sav
q119,Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? ANKIETER: Poniżej wpisać podaną przez respondenta kwotę,CBOS_308_01_2016.sav
q122,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_308_01_2016.sav
q165,Według którego progu podatkowego rozlicza Pan(i) swoje dochody osobiste za rok 1998?,CBOS_107_04_1999.sav
q431,"Czy Pan(i) i Pana(i) rodzina mieszka samodzielnie, czy dzieli mieszkanie z inną osobą lub rodziną?",CBOS_107_04_1999.sav
q44s9,"Czy akceptuje Pan(i), czy też nie akceptuje takiej formy protestów społecznych jak: - happeningi, akcje mające na celu zwrócenie uwagi na jakiś problem społeczny",CBOS_265_06_2012.sav
q87s9,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego czy jest to główne czy też dodatkowe źródło utrzymania? Czy jest to: - dochody z inwestycji, lokat",CBOS_265_06_2012.sav
q87s10,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego czy jest to główne czy też dodatkowe źródło utrzymania? Czy jest to: - dochody z wynajmu lokalu, domu",CBOS_265_06_2012.sav
q87s11,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego czy jest to główne czy też dodatkowe źródło utrzymania? Czy jest to: - korzystanie z oszczędności",CBOS_265_06_2012.sav
q99,Czy samochód jest do Pana(i) dyspozycji w razie potrzeby?,CBOS_265_06_2012.sav
q82,W jaki sposób rozliczał(a) Pan(i) swoje dochody osobiste za rok 2008?,CBOS_228_05_2009.sav
q106,"Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe do...",CBOS_228_05_2009.sav
q108,"M14_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) miesięcznie dochody netto?",CBOS_228_05_2009.sav
q111,"M15_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się przeciętne miesięczne dochody NETTO przypadające na jedną osobę w Pana(i) gospodarstwie domowy...",CBOS_228_05_2009.sav
q87,"M16_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_249_02_2011.sav
q78s5,Z jakich produktów bankowych Pan(i) korzysta? Czy ma Pan(i): - zaciągnięty(ą) kredyt lub pożyczkę,CBOS_267_08_2012.sav
q47s1,"Ludzie postępują w różny sposób. Przedstawię Panu(i) przykłady zachowań spotykanych w życiu społecznym i prywatnym. Proszę powie... - Ktoś prowadzi samochód na lekkim rauszu, po niewielkiej ilości alkoholu",CBOS_269_10_2012.sav
q47s6,Ludzie postępują w różny sposób. Przedstawię Panu(i) przykłady zachowań spotykanych w życiu społecznym i prywatnym. Proszę powie... - Ktoś nie płaci czynszu za mieszkanie,CBOS_269_10_2012.sav
q105,Czy zgadza się Pan(i) czy też nie zgadza z następującymi stwierdzeniami? - Dochody i bogactwo powinny być w większej mierze rozdzielone,CBOS_156_05_2003.sav
q134,A czy swoje dochody osobiste za rok 2002 rozliczał(a) Pan(i):,CBOS_156_05_2003.sav
q151,Według którego progu podatkowego rozlicza Pan(i) swoje dochody osobiste za rok 2002?,CBOS_156_05_2003.sav
q117,"Czy uważa Pan(i), że obecnie dochody Pana(i) rodziny są:",CBOS_71_04_1996.sav
q120,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było:  żyć dostatnio, bez problemów finansowych - w tys. starych zł",CBOS_71_04_1996.sav
q121,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było: żyć na średnim poziomie - w tys. starych zł",CBOS_71_04_1996.sav
q122,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było: zaspokajać jedynie podstawowe potrzeby - w tys. starych zł",CBOS_71_04_1996.sav
q125,Czy w ciągu ostatniego roku miał(a) Pan(i) jakieś trudności w uiszczaniu opłat za: ... : - mieszkanie/dom,CBOS_71_04_1996.sav
q136,"Czy w poprzednim miesiącu, tzn. w marcu, Pan(i) i Pana(i) gospodarstwo domowe było zmuszone, czy też nie, ze względu na sytuację finansową: - sięgać do oszczędności gotówkowych",CBOS_71_04_1996.sav
P40I,Czy z powodu wzrostu cen niektórych produktów w ciągu ostatnich trzech miesięcy ... I) uszczuplił(a) Pan(i) (uszuplili Państwo) swoje oszczędności,CBOS_219_08_2008.sav
P64A,"Kiedy kupuje Pan(i) wymienione niżej urządzenia, to jak ważne jest dla Pana(i), aby były one energooszczędne lub oszczędnie zużywały paliwo? A) Samochód",CBOS_219_08_2008.sav
q24,"Czy ma Pan(i) jakieś oszczędności osobiste lub wspólne z innymi członkami Pana(i) gospodarstwa domowego w formie pieniędzy lub bonów, lokat bankowych, akcji lub obligacji itp.?",CBOS_116_01_2000.sav
q25,Czy w ciągu ostatnich 30 dni oszczędności te zwiększyły się czy zmniejszyły?,CBOS_116_01_2000.sav
q219,"Proszę powiedzieć do której grupy dochodowej można zaliczyć Pana(i) miesięczne dochody netto. Jeżeli P. nie pracuje, to proszę podać dochód głównego żywiciela rodziny",CBOS_20_09_1991.sav
q106,"45. Proszę powiedzieć, jaki to dom - jaki budynek? Czy jest to:",CBOS_157_06_2003.sav
q165,"NM6P. Czy uważa Pan(i), że obecnie dochody Pana(i) rodziny w porównaniu z przeciętnymi dochodami rodzin w Polsce są:",CBOS_242_07_2010.sav
q51s9,Czy w minionym roku: - zaciągnął Pan(i) kredyt lub pożyczkę w banku lub innej instytucji finansowej,CBOS_248_01_2011.sav
q116,"M16_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_248_01_2011.sav
q139,"Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe do...",CBOS_229_06_2009.sav
q141,"M14_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) miesięcznie dochody netto?",CBOS_229_06_2009.sav
q144,"M15_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się przeciętne miesięczne dochody NETTO przypadające na jedną osobę w Pana(i) gospodarstwie domowy...",CBOS_229_06_2009.sav
q54,W jaki sposób rozliczał(a) Pan(i) swoje dochody osobiste za rok 2011?,CBOS_264_05_2012.sav
P52,"Ile średnio wynoszą w ZŁOTYCH Pana(i) miesięczne dochody uzyskiwane obecnie w Pana(i) głównej pracy? Proszę podać kwotę NETTO, a więc sumę pieniędzy uzyskiwanych „na rękę”.",CBOS_198_11_2006.sav
P73_A,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? A) książeczka oszczędnościowa",CBOS_198_11_2006.sav
P73_B,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? B) konto bankowe terminowe w złotówkach",CBOS_198_11_2006.sav
P73_C,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? C) konto bankowe a vista (płatne na każde żądanie) w złotówkach, ROR",CBOS_198_11_2006.sav
P73_D,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? D) bony lokacyjne",CBOS_198_11_2006.sav
P73_E,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? E) walutowe konto bankowe terminowe",CBOS_198_11_2006.sav
P73_F,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? F) walutowe konto bankowe a vista",CBOS_198_11_2006.sav
P73_G,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? G) akcje firm notowanych na giełdzie",CBOS_198_11_2006.sav
P73_H,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? H) obligacje skarbu państwa",CBOS_198_11_2006.sav
P73_I,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? I) jednostki uczestnictwa w funduszu powierniczym",CBOS_198_11_2006.sav
P73_J,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? J) indywidualna polisa ubezpieczenia na życie, np. PZU-Życie, Amplico Life, Commercial Union",CBOS_198_11_2006.sav
P73_K,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? K) kosztowności",CBOS_198_11_2006.sav
P73_L,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? L) gotówka (w złotych) w domu",CBOS_198_11_2006.sav
P73_M,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? M) waluty w domu",CBOS_198_11_2006.sav
P73_N,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? N) wartościowe przedmioty, które w razie potrzeby można spieniężyć, np. dzieła sztuki lub inne",CBOS_198_11_2006.sav
P73_O,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? O) pieniądze ulokowane w nieruchomościach, mieszkaniach, które w razie potrzeby można sprzedać",CBOS_198_11_2006.sav
P73_P,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? P) pieniądze ulokowane w ziemi, np. działce budowlanej, rekreacyjnej itp., które w razie potrzeby można sprzedać",CBOS_198_11_2006.sav
P73_R,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? R) inne oszczędności (jakie?...)",CBOS_198_11_2006.sav
P73_R_j,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? R) jakie?",CBOS_198_11_2006.sav
P74_C,"Czy w poprzednim miesiącu, tzn. w październiku, Pan(i) i Pana(i) gospodarstwo domowe było zmuszone, czy też nie, ze względu na sytuację finansową: C) sięgać do oszczędności gotówkowych",CBOS_198_11_2006.sav
P31_K,Czy zawdzięcza Pan(i) swojej babci lub dziadkowi: ... K) mieszkanie,CBOS_211_12_2007.sav
P33,A może ma Pan(i) mieszkanie w mieście?,CBOS_194_07_2006.sav
P40,"A może ma Pan(i) dom letniskowy, działkę na wsi lub w pobliżu wsi?",CBOS_194_07_2006.sav
q110,"39. W ubiegłym roku  sprywatyzowano bank PKO BP, sprzedając akcje wielu indywidualnym obywatelom . Czy jest to, Pana (i) zdaniem, właściwy sposób prywatyzowania ważnych dla gospodarki przedsiębiorstw państwowych, czy też nie?",CBOS_176_01_2005.sav
q85s9,"38. Jak Pan(i) sądzi, z czego będzie się Pan(i) utrzymywał(a) na stare lata? Czy będzie to: - dochody z inwestycji, lokat",CBOS_315_08_2016.sav
q85s10,"38. Jak Pan(i) sądzi, z czego będzie się Pan(i) utrzymywał(a) na stare lata? Czy będzie to: - dochody z wynajmu lokalu, domu",CBOS_315_08_2016.sav
q85s11,"38. Jak Pan(i) sądzi, z czego będzie się Pan(i) utrzymywał(a) na stare lata? Czy będzie to: - korzystanie z oszczędności",CBOS_315_08_2016.sav
q133,Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_315_08_2016.sav
q136,A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_315_08_2016.sav
q137,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_315_08_2016.sav
q140,A czy mógłby(mogłaby) Pan(i) podać przybliżone PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE?,CBOS_315_08_2016.sav
q158i5,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego, czy jest to główne czy też dodatkowe źródło utrzymania? Proszę wskazać wszystkie źródła Pana(i) utrzymania: korzystanie z oszczędności",CBOS_315_08_2016.sav
q158i12,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego, czy jest to główne czy też dodatkowe źródło utrzymania? Proszę wskazać wszystkie źródła Pana(i) utrzymania: dochody z inwestycji, lokat",CBOS_315_08_2016.sav
q158i13,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego, czy jest to główne czy też dodatkowe źródło utrzymania? Proszę wskazać wszystkie źródła Pana(i) utrzymania: dochody z wynajmu lokalu, domu",CBOS_315_08_2016.sav
q127,"Czy uważa Pan(i), że obecnie dochody Pana(i) rodziny są:",CBOS_143_04_2002.sav
q128,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w zł) : - żyć dostatnio, bez problemów finansowych.",CBOS_143_04_2002.sav
q129,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w zł) : - żyć na średnim poziomie.",CBOS_143_04_2002.sav
q130,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w zł) : - zaspokajać jedynie podstawowe potrzeby.",CBOS_143_04_2002.sav
q138,Czy w ciągu ostatniego roku miał(a) Pan(i) jakieś trudności w uiszczaniu opłat za: ...  - mieszkanie/dom,CBOS_143_04_2002.sav
q170i6,Z czego przede wszystkim utrzymuje się Pan(i) obecnie? Proszę wskazać nie więcej niż trzy możliwości. -Z oszczędności,CBOS_143_04_2002.sav
q452,"Czy Pan(i) lub współmałżonek posiadacie oszczędności finansowe (lokatę, akcje, obligacje, tytuły uczestnictwa funduszu powierniczego, oszczędności w innej postaci)?",CBOS_143_04_2002.sav
q72,"28. Czy uważa Pan(i), że obecnie dochody Pana(i) rodziny w porównaniu z przeciętnymi dochodami rodzin w Polsce są:",CBOS_325_06_2017.sav
q83s9,"34. Jak opisał(a)by Pan(i) osobę ubogą, biedną? Czy, Pana(i) zdaniem, osoba uboga, biedna to ktoś, kto: - nie ma oszczędności",CBOS_325_06_2017.sav
q165,Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_325_06_2017.sav
q169,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? - zmienna pomocnicza,CBOS_325_06_2017.sav
q180,A czy swoje dochody osobiste za rok 2004 rozliczał(a) Pan(i):,CBOS_180_05_2005.sav
q197,Według którego progu podatkowego rozlicza Pan(i) swoje dochody osobiste za rok 2004?,CBOS_180_05_2005.sav
q136,M3b. Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_329_10_2017.sav
q139,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_329_10_2017.sav
q140,M5b. Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? - zmienna pomocnicza,CBOS_329_10_2017.sav
q94,"43. Jak Pan(i) sądzi, gdyby była potrzeba przeznaczenia wszystkich Państwa oszczędności na bieżące utrzymanie i wydatki, jak długo byliby Państwo w stanie żyć ze zgromadzonych zasobów finansowych, nie obniżając dotychczasowego poziomu życia?",CBOS_327_08_2017.sav
